,label,int_label,img_name
15531,HerbaceousVegetation,5,HerbaceousVegetation_1731.jpg
13480,SeaLake,4,SeaLake_1821.jpg
23759,PermanentCrop,9,PermanentCrop_186.jpg
24417,PermanentCrop,9,PermanentCrop_456.jpg
18424,Industrial,7,Industrial_2282.jpg
16716,HerbaceousVegetation,5,HerbaceousVegetation_2923.jpg
12028,SeaLake,4,SeaLake_1056.jpg
19215,Industrial,7,Industrial_296.jpg
2599,Forest,0,Forest_1024.jpg
7977,Highway,2,Highway_2324.jpg
3059,River,1,River_1522.jpg
7781,Highway,2,Highway_1772.jpg
16599,HerbaceousVegetation,5,HerbaceousVegetation_2846.jpg
2653,Forest,0,Forest_2059.jpg
2457,Forest,0,Forest_1582.jpg
13228,SeaLake,4,SeaLake_1892.jpg
3348,River,1,River_257.jpg
8761,AnnualCrop,3,AnnualCrop_2195.jpg
7927,Highway,2,Highway_1981.jpg
8271,AnnualCrop,3,AnnualCrop_2917.jpg
15152,HerbaceousVegetation,5,HerbaceousVegetation_129.jpg
23460,PermanentCrop,9,PermanentCrop_1251.jpg
20876,Residential,8,Residential_1292.jpg
18196,Industrial,7,Industrial_1342.jpg
3879,River,1,River_153.jpg
25349,Pasture,10,Pasture_515.jpg
1903,Forest,0,Forest_2760.jpg
1130,Forest,0,Forest_2976.jpg
4802,River,1,River_1773.jpg
13405,SeaLake,4,SeaLake_1943.jpg
20320,Residential,8,Residential_231.jpg
15147,HerbaceousVegetation,5,HerbaceousVegetation_1064.jpg
12161,SeaLake,4,SeaLake_1480.jpg
9285,AnnualCrop,3,AnnualCrop_1328.jpg
628,Forest,0,Forest_1604.jpg
18843,Industrial,7,Industrial_1363.jpg
3170,River,1,River_1496.jpg
5722,Highway,2,Highway_1964.jpg
12289,SeaLake,4,SeaLake_257.jpg
20769,Residential,8,Residential_1870.jpg
7171,Highway,2,Highway_1711.jpg
6190,Highway,2,Highway_1441.jpg
14160,HerbaceousVegetation,5,HerbaceousVegetation_2327.jpg
22627,PermanentCrop,9,PermanentCrop_933.jpg
17860,Industrial,7,Industrial_2329.jpg
22932,PermanentCrop,9,PermanentCrop_1353.jpg
21079,Residential,8,Residential_2768.jpg
15593,HerbaceousVegetation,5,HerbaceousVegetation_331.jpg
20760,Residential,8,Residential_1125.jpg
14970,HerbaceousVegetation,5,HerbaceousVegetation_892.jpg
2268,Forest,0,Forest_2945.jpg
17488,Industrial,7,Industrial_1308.jpg
9839,AnnualCrop,3,AnnualCrop_2171.jpg
16550,HerbaceousVegetation,5,HerbaceousVegetation_812.jpg
26224,Pasture,10,Pasture_232.jpg
3217,River,1,River_859.jpg
18303,Industrial,7,Industrial_1617.jpg
23100,PermanentCrop,9,PermanentCrop_1608.jpg
16448,HerbaceousVegetation,5,HerbaceousVegetation_2648.jpg
3610,River,1,River_282.jpg
16640,HerbaceousVegetation,5,HerbaceousVegetation_1387.jpg
14600,HerbaceousVegetation,5,HerbaceousVegetation_607.jpg
2459,Forest,0,Forest_846.jpg
20971,Residential,8,Residential_2611.jpg
24826,PermanentCrop,9,PermanentCrop_243.jpg
11696,SeaLake,4,SeaLake_2513.jpg
18782,Industrial,7,Industrial_355.jpg
9044,AnnualCrop,3,AnnualCrop_1065.jpg
6743,Highway,2,Highway_1280.jpg
6351,Highway,2,Highway_2177.jpg
12865,SeaLake,4,SeaLake_2379.jpg
2882,Forest,0,Forest_1625.jpg
10823,AnnualCrop,3,AnnualCrop_1381.jpg
5967,Highway,2,Highway_636.jpg
15989,HerbaceousVegetation,5,HerbaceousVegetation_860.jpg
8946,AnnualCrop,3,AnnualCrop_498.jpg
18390,Industrial,7,Industrial_769.jpg
6076,Highway,2,Highway_1036.jpg
16455,HerbaceousVegetation,5,HerbaceousVegetation_2853.jpg
22622,PermanentCrop,9,PermanentCrop_714.jpg
11496,SeaLake,4,SeaLake_778.jpg
21486,Residential,8,Residential_941.jpg
6991,Highway,2,Highway_2036.jpg
10152,AnnualCrop,3,AnnualCrop_1917.jpg
13412,SeaLake,4,SeaLake_1162.jpg
1204,Forest,0,Forest_1499.jpg
25648,Pasture,10,Pasture_1307.jpg
24897,PermanentCrop,9,PermanentCrop_137.jpg
24235,PermanentCrop,9,PermanentCrop_1501.jpg
12063,SeaLake,4,SeaLake_2748.jpg
1066,Forest,0,Forest_2341.jpg
23887,PermanentCrop,9,PermanentCrop_230.jpg
7110,Highway,2,Highway_661.jpg
7043,Highway,2,Highway_261.jpg
8389,AnnualCrop,3,AnnualCrop_171.jpg
5420,River,1,River_1274.jpg
18151,Industrial,7,Industrial_176.jpg
3734,River,1,River_1540.jpg
12887,SeaLake,4,SeaLake_1314.jpg
4655,River,1,River_1957.jpg
3205,River,1,River_1079.jpg
25257,Pasture,10,Pasture_933.jpg
23109,PermanentCrop,9,PermanentCrop_249.jpg
11431,SeaLake,4,SeaLake_1781.jpg
1110,Forest,0,Forest_2989.jpg
19500,Residential,8,Residential_656.jpg
1791,Forest,0,Forest_992.jpg
9131,AnnualCrop,3,AnnualCrop_1101.jpg
20880,Residential,8,Residential_432.jpg
18159,Industrial,7,Industrial_1197.jpg
15395,HerbaceousVegetation,5,HerbaceousVegetation_1258.jpg
8640,AnnualCrop,3,AnnualCrop_760.jpg
26660,Pasture,10,Pasture_877.jpg
7008,Highway,2,Highway_704.jpg
489,Forest,0,Forest_1612.jpg
2533,Forest,0,Forest_1435.jpg
5454,River,1,River_2218.jpg
24959,PermanentCrop,9,PermanentCrop_687.jpg
24036,PermanentCrop,9,PermanentCrop_2369.jpg
9017,AnnualCrop,3,AnnualCrop_923.jpg
1246,Forest,0,Forest_960.jpg
16406,HerbaceousVegetation,5,HerbaceousVegetation_742.jpg
6525,Highway,2,Highway_1255.jpg
8001,AnnualCrop,3,AnnualCrop_1372.jpg
322,Forest,0,Forest_1818.jpg
16977,HerbaceousVegetation,5,HerbaceousVegetation_2868.jpg
16633,HerbaceousVegetation,5,HerbaceousVegetation_221.jpg
23637,PermanentCrop,9,PermanentCrop_377.jpg
12208,SeaLake,4,SeaLake_1906.jpg
10127,AnnualCrop,3,AnnualCrop_723.jpg
26218,Pasture,10,Pasture_226.jpg
13288,SeaLake,4,SeaLake_831.jpg
643,Forest,0,Forest_2655.jpg
18727,Industrial,7,Industrial_1996.jpg
25060,Pasture,10,Pasture_1399.jpg
2753,Forest,0,Forest_249.jpg
11881,SeaLake,4,SeaLake_1281.jpg
22588,PermanentCrop,9,PermanentCrop_2270.jpg
25768,Pasture,10,Pasture_1302.jpg
12912,SeaLake,4,SeaLake_2816.jpg
6311,Highway,2,Highway_684.jpg
10984,AnnualCrop,3,AnnualCrop_185.jpg
16617,HerbaceousVegetation,5,HerbaceousVegetation_2661.jpg
930,Forest,0,Forest_1501.jpg
18845,Industrial,7,Industrial_70.jpg
19666,Residential,8,Residential_1746.jpg
8588,AnnualCrop,3,AnnualCrop_1820.jpg
1457,Forest,0,Forest_220.jpg
4184,River,1,River_85.jpg
13612,SeaLake,4,SeaLake_1834.jpg
13254,SeaLake,4,SeaLake_2141.jpg
10533,AnnualCrop,3,AnnualCrop_791.jpg
24752,PermanentCrop,9,PermanentCrop_322.jpg
22767,PermanentCrop,9,PermanentCrop_878.jpg
10804,AnnualCrop,3,AnnualCrop_1418.jpg
20371,Residential,8,Residential_2402.jpg
17608,Industrial,7,Industrial_2263.jpg
9089,AnnualCrop,3,AnnualCrop_2626.jpg
21365,Residential,8,Residential_428.jpg
4691,River,1,River_1573.jpg
10947,AnnualCrop,3,AnnualCrop_422.jpg
3833,River,1,River_1191.jpg
18504,Industrial,7,Industrial_2308.jpg
390,Forest,0,Forest_123.jpg
9625,AnnualCrop,3,AnnualCrop_646.jpg
7818,Highway,2,Highway_2125.jpg
11469,SeaLake,4,SeaLake_2049.jpg
24387,PermanentCrop,9,PermanentCrop_697.jpg
919,Forest,0,Forest_635.jpg
14192,HerbaceousVegetation,5,HerbaceousVegetation_2641.jpg
12419,SeaLake,4,SeaLake_2954.jpg
18241,Industrial,7,Industrial_967.jpg
13828,SeaLake,4,SeaLake_2692.jpg
379,Forest,0,Forest_876.jpg
3481,River,1,River_1335.jpg
26727,Pasture,10,Pasture_1741.jpg
4095,River,1,River_2488.jpg
1317,Forest,0,Forest_814.jpg
12679,SeaLake,4,SeaLake_1115.jpg
5937,Highway,2,Highway_1545.jpg
14076,HerbaceousVegetation,5,HerbaceousVegetation_414.jpg
7876,Highway,2,Highway_1406.jpg
10002,AnnualCrop,3,AnnualCrop_2400.jpg
197,Forest,0,Forest_2069.jpg
4331,River,1,River_2486.jpg
23164,PermanentCrop,9,PermanentCrop_1519.jpg
24923,PermanentCrop,9,PermanentCrop_1991.jpg
2401,Forest,0,Forest_1153.jpg
25772,Pasture,10,Pasture_372.jpg
12498,SeaLake,4,SeaLake_1657.jpg
11051,SeaLake,4,SeaLake_555.jpg
15432,HerbaceousVegetation,5,HerbaceousVegetation_1072.jpg
11081,SeaLake,4,SeaLake_970.jpg
12412,SeaLake,4,SeaLake_2571.jpg
1961,Forest,0,Forest_6.jpg
26687,Pasture,10,Pasture_321.jpg
8796,AnnualCrop,3,AnnualCrop_262.jpg
25716,Pasture,10,Pasture_987.jpg
24567,PermanentCrop,9,PermanentCrop_1955.jpg
24639,PermanentCrop,9,PermanentCrop_736.jpg
3558,River,1,River_1283.jpg
13462,SeaLake,4,SeaLake_2870.jpg
9094,AnnualCrop,3,AnnualCrop_1475.jpg
5387,River,1,River_1843.jpg
11597,SeaLake,4,SeaLake_2670.jpg
24478,PermanentCrop,9,PermanentCrop_1348.jpg
11652,SeaLake,4,SeaLake_1580.jpg
5352,River,1,River_920.jpg
3598,River,1,River_241.jpg
26378,Pasture,10,Pasture_966.jpg
22657,PermanentCrop,9,PermanentCrop_266.jpg
7034,Highway,2,Highway_1927.jpg
8412,AnnualCrop,3,AnnualCrop_401.jpg
13658,SeaLake,4,SeaLake_2134.jpg
8728,AnnualCrop,3,AnnualCrop_1410.jpg
9688,AnnualCrop,3,AnnualCrop_452.jpg
7563,Highway,2,Highway_1428.jpg
12774,SeaLake,4,SeaLake_1922.jpg
24348,PermanentCrop,9,PermanentCrop_1836.jpg
6364,Highway,2,Highway_241.jpg
13622,SeaLake,4,SeaLake_2130.jpg
13277,SeaLake,4,SeaLake_2683.jpg
22253,Residential,8,Residential_260.jpg
374,Forest,0,Forest_692.jpg
17326,Industrial,7,Industrial_260.jpg
13285,SeaLake,4,SeaLake_825.jpg
8111,AnnualCrop,3,AnnualCrop_1575.jpg
18999,Industrial,7,Industrial_468.jpg
15856,HerbaceousVegetation,5,HerbaceousVegetation_534.jpg
9694,AnnualCrop,3,AnnualCrop_18.jpg
9196,AnnualCrop,3,AnnualCrop_2958.jpg
16746,HerbaceousVegetation,5,HerbaceousVegetation_1769.jpg
23985,PermanentCrop,9,PermanentCrop_190.jpg
23853,PermanentCrop,9,PermanentCrop_1673.jpg
14397,HerbaceousVegetation,5,HerbaceousVegetation_2446.jpg
19410,Industrial,7,Industrial_1665.jpg
15249,HerbaceousVegetation,5,HerbaceousVegetation_882.jpg
18461,Industrial,7,Industrial_810.jpg
18931,Industrial,7,Industrial_17.jpg
17363,Industrial,7,Industrial_116.jpg
106,Forest,0,Forest_1416.jpg
3789,River,1,River_1408.jpg
9329,AnnualCrop,3,AnnualCrop_2557.jpg
25344,Pasture,10,Pasture_1229.jpg
24046,PermanentCrop,9,PermanentCrop_2341.jpg
24249,PermanentCrop,9,PermanentCrop_1924.jpg
860,Forest,0,Forest_782.jpg
8938,AnnualCrop,3,AnnualCrop_895.jpg
21163,Residential,8,Residential_577.jpg
5508,Highway,2,Highway_1191.jpg
18437,Industrial,7,Industrial_2094.jpg
14306,HerbaceousVegetation,5,HerbaceousVegetation_1771.jpg
8752,AnnualCrop,3,AnnualCrop_2803.jpg
6136,Highway,2,Highway_609.jpg
26947,Pasture,10,Pasture_1419.jpg
22508,PermanentCrop,9,PermanentCrop_517.jpg
2982,Forest,0,Forest_2701.jpg
17657,Industrial,7,Industrial_371.jpg
21726,Residential,8,Residential_2022.jpg
21312,Residential,8,Residential_1115.jpg
26564,Pasture,10,Pasture_444.jpg
1022,Forest,0,Forest_1488.jpg
18236,Industrial,7,Industrial_1008.jpg
21800,Residential,8,Residential_2086.jpg
20468,Residential,8,Residential_187.jpg
3487,River,1,River_1490.jpg
18773,Industrial,7,Industrial_1404.jpg
5255,River,1,River_1920.jpg
22237,Residential,8,Residential_1826.jpg
21540,Residential,8,Residential_2800.jpg
607,Forest,0,Forest_2279.jpg
6884,Highway,2,Highway_1930.jpg
23629,PermanentCrop,9,PermanentCrop_1736.jpg
1467,Forest,0,Forest_1841.jpg
5584,Highway,2,Highway_2248.jpg
6001,Highway,2,Highway_608.jpg
23026,PermanentCrop,9,PermanentCrop_1999.jpg
8871,AnnualCrop,3,AnnualCrop_1853.jpg
9447,AnnualCrop,3,AnnualCrop_2608.jpg
20714,Residential,8,Residential_545.jpg
11109,SeaLake,4,SeaLake_742.jpg
20078,Residential,8,Residential_1781.jpg
4473,River,1,River_1173.jpg
25169,Pasture,10,Pasture_473.jpg
5002,River,1,River_1933.jpg
11471,SeaLake,4,SeaLake_1232.jpg
18082,Industrial,7,Industrial_957.jpg
12802,SeaLake,4,SeaLake_716.jpg
5545,Highway,2,Highway_2088.jpg
18116,Industrial,7,Industrial_44.jpg
16007,HerbaceousVegetation,5,HerbaceousVegetation_1.jpg
19419,Industrial,7,Industrial_120.jpg
23655,PermanentCrop,9,PermanentCrop_1938.jpg
23122,PermanentCrop,9,PermanentCrop_2366.jpg
23333,PermanentCrop,9,PermanentCrop_1718.jpg
9224,AnnualCrop,3,AnnualCrop_1074.jpg
14676,HerbaceousVegetation,5,HerbaceousVegetation_2242.jpg
6794,Highway,2,Highway_2394.jpg
15629,HerbaceousVegetation,5,HerbaceousVegetation_1136.jpg
23891,PermanentCrop,9,PermanentCrop_1895.jpg
11684,SeaLake,4,SeaLake_948.jpg
979,Forest,0,Forest_2208.jpg
13963,SeaLake,4,SeaLake_1615.jpg
20067,Residential,8,Residential_1797.jpg
3818,River,1,River_1146.jpg
21814,Residential,8,Residential_2079.jpg
15952,HerbaceousVegetation,5,HerbaceousVegetation_487.jpg
26363,Pasture,10,Pasture_1296.jpg
22574,PermanentCrop,9,PermanentCrop_1036.jpg
26806,Pasture,10,Pasture_1383.jpg
1981,Forest,0,Forest_1321.jpg
17332,Industrial,7,Industrial_2164.jpg
24457,PermanentCrop,9,PermanentCrop_641.jpg
23520,PermanentCrop,9,PermanentCrop_1293.jpg
3238,River,1,River_657.jpg
18123,Industrial,7,Industrial_1357.jpg
700,Forest,0,Forest_479.jpg
9299,AnnualCrop,3,AnnualCrop_2190.jpg
17890,Industrial,7,Industrial_2088.jpg
921,Forest,0,Forest_153.jpg
17889,Industrial,7,Industrial_549.jpg
17674,Industrial,7,Industrial_1193.jpg
2931,Forest,0,Forest_2846.jpg
9636,AnnualCrop,3,AnnualCrop_2162.jpg
20041,Residential,8,Residential_2088.jpg
8410,AnnualCrop,3,AnnualCrop_367.jpg
24456,PermanentCrop,9,PermanentCrop_899.jpg
15331,HerbaceousVegetation,5,HerbaceousVegetation_710.jpg
21288,Residential,8,Residential_1869.jpg
9950,AnnualCrop,3,AnnualCrop_2776.jpg
7803,Highway,2,Highway_561.jpg
1798,Forest,0,Forest_776.jpg
9749,AnnualCrop,3,AnnualCrop_2798.jpg
12255,SeaLake,4,SeaLake_2771.jpg
319,Forest,0,Forest_286.jpg
1550,Forest,0,Forest_1045.jpg
754,Forest,0,Forest_191.jpg
23644,PermanentCrop,9,PermanentCrop_404.jpg
24379,PermanentCrop,9,PermanentCrop_81.jpg
26738,Pasture,10,Pasture_1543.jpg
5655,Highway,2,Highway_1184.jpg
26863,Pasture,10,Pasture_1220.jpg
11416,SeaLake,4,SeaLake_369.jpg
24730,PermanentCrop,9,PermanentCrop_2040.jpg
10728,AnnualCrop,3,AnnualCrop_227.jpg
20992,Residential,8,Residential_2003.jpg
12942,SeaLake,4,SeaLake_2396.jpg
19270,Industrial,7,Industrial_123.jpg
16096,HerbaceousVegetation,5,HerbaceousVegetation_1720.jpg
13827,SeaLake,4,SeaLake_613.jpg
1993,Forest,0,Forest_1334.jpg
3649,River,1,River_756.jpg
26456,Pasture,10,Pasture_1081.jpg
21949,Residential,8,Residential_2291.jpg
7345,Highway,2,Highway_475.jpg
2269,Forest,0,Forest_2789.jpg
2872,Forest,0,Forest_2304.jpg
16443,HerbaceousVegetation,5,HerbaceousVegetation_1433.jpg
2191,Forest,0,Forest_765.jpg
10835,AnnualCrop,3,AnnualCrop_1154.jpg
15581,HerbaceousVegetation,5,HerbaceousVegetation_1240.jpg
5407,River,1,River_1937.jpg
23716,PermanentCrop,9,PermanentCrop_596.jpg
19931,Residential,8,Residential_2076.jpg
1980,Forest,0,Forest_2600.jpg
11871,SeaLake,4,SeaLake_1530.jpg
12354,SeaLake,4,SeaLake_1440.jpg
12761,SeaLake,4,SeaLake_306.jpg
25924,Pasture,10,Pasture_1705.jpg
19064,Industrial,7,Industrial_293.jpg
392,Forest,0,Forest_2078.jpg
26796,Pasture,10,Pasture_331.jpg
23948,PermanentCrop,9,PermanentCrop_1077.jpg
17094,Industrial,7,Industrial_1132.jpg
7269,Highway,2,Highway_1471.jpg
19588,Residential,8,Residential_2306.jpg
558,Forest,0,Forest_2086.jpg
17760,Industrial,7,Industrial_953.jpg
2721,Forest,0,Forest_26.jpg
23957,PermanentCrop,9,PermanentCrop_1076.jpg
9461,AnnualCrop,3,AnnualCrop_690.jpg
24439,PermanentCrop,9,PermanentCrop_1980.jpg
26108,Pasture,10,Pasture_960.jpg
6464,Highway,2,Highway_863.jpg
23444,PermanentCrop,9,PermanentCrop_1443.jpg
12805,SeaLake,4,SeaLake_2032.jpg
23518,PermanentCrop,9,PermanentCrop_822.jpg
24469,PermanentCrop,9,PermanentCrop_1406.jpg
26307,Pasture,10,Pasture_804.jpg
10966,AnnualCrop,3,AnnualCrop_1633.jpg
6804,Highway,2,Highway_2431.jpg
21136,Residential,8,Residential_1880.jpg
725,Forest,0,Forest_2708.jpg
10620,AnnualCrop,3,AnnualCrop_187.jpg
6216,Highway,2,Highway_1904.jpg
17346,Industrial,7,Industrial_300.jpg
1514,Forest,0,Forest_1289.jpg
9880,AnnualCrop,3,AnnualCrop_35.jpg
23369,PermanentCrop,9,PermanentCrop_2006.jpg
9570,AnnualCrop,3,AnnualCrop_1251.jpg
12279,SeaLake,4,SeaLake_1734.jpg
7346,Highway,2,Highway_461.jpg
25455,Pasture,10,Pasture_1564.jpg
10548,AnnualCrop,3,AnnualCrop_2248.jpg
23928,PermanentCrop,9,PermanentCrop_146.jpg
1433,Forest,0,Forest_988.jpg
26644,Pasture,10,Pasture_917.jpg
26984,Pasture,10,Pasture_737.jpg
8161,AnnualCrop,3,AnnualCrop_1617.jpg
26071,Pasture,10,Pasture_1523.jpg
16185,HerbaceousVegetation,5,HerbaceousVegetation_888.jpg
7730,Highway,2,Highway_400.jpg
11108,SeaLake,4,SeaLake_2700.jpg
13038,SeaLake,4,SeaLake_1098.jpg
5894,Highway,2,Highway_1975.jpg
25174,Pasture,10,Pasture_301.jpg
18529,Industrial,7,Industrial_554.jpg
12432,SeaLake,4,SeaLake_5.jpg
18265,Industrial,7,Industrial_1207.jpg
9603,AnnualCrop,3,AnnualCrop_26.jpg
13587,SeaLake,4,SeaLake_1954.jpg
24800,PermanentCrop,9,PermanentCrop_733.jpg
16104,HerbaceousVegetation,5,HerbaceousVegetation_1708.jpg
6442,Highway,2,Highway_485.jpg
16496,HerbaceousVegetation,5,HerbaceousVegetation_185.jpg
2636,Forest,0,Forest_2918.jpg
3074,River,1,River_899.jpg
2889,Forest,0,Forest_920.jpg
23547,PermanentCrop,9,PermanentCrop_567.jpg
10426,AnnualCrop,3,AnnualCrop_2117.jpg
19684,Residential,8,Residential_92.jpg
1763,Forest,0,Forest_548.jpg
26719,Pasture,10,Pasture_1769.jpg
18425,Industrial,7,Industrial_1204.jpg
11781,SeaLake,4,SeaLake_2164.jpg
4197,River,1,River_800.jpg
967,Forest,0,Forest_2036.jpg
4671,River,1,River_1200.jpg
8712,AnnualCrop,3,AnnualCrop_2441.jpg
10001,AnnualCrop,3,AnnualCrop_1109.jpg
1548,Forest,0,Forest_1904.jpg
13880,SeaLake,4,SeaLake_1990.jpg
18565,Industrial,7,Industrial_1981.jpg
912,Forest,0,Forest_392.jpg
25695,Pasture,10,Pasture_1529.jpg
18011,Industrial,7,Industrial_1143.jpg
7480,Highway,2,Highway_2296.jpg
9854,AnnualCrop,3,AnnualCrop_1487.jpg
4003,River,1,River_1194.jpg
11855,SeaLake,4,SeaLake_907.jpg
24527,PermanentCrop,9,PermanentCrop_938.jpg
23489,PermanentCrop,9,PermanentCrop_407.jpg
16885,HerbaceousVegetation,5,HerbaceousVegetation_418.jpg
11130,SeaLake,4,SeaLake_2264.jpg
11784,SeaLake,4,SeaLake_683.jpg
15189,HerbaceousVegetation,5,HerbaceousVegetation_2747.jpg
6270,Highway,2,Highway_1326.jpg
8859,AnnualCrop,3,AnnualCrop_1728.jpg
6094,Highway,2,Highway_2067.jpg
4508,River,1,River_2283.jpg
3327,River,1,River_733.jpg
3654,River,1,River_1145.jpg
20411,Residential,8,Residential_2990.jpg
3901,River,1,River_1966.jpg
16561,HerbaceousVegetation,5,HerbaceousVegetation_1036.jpg
12492,SeaLake,4,SeaLake_254.jpg
20151,Residential,8,Residential_1187.jpg
10202,AnnualCrop,3,AnnualCrop_858.jpg
11409,SeaLake,4,SeaLake_355.jpg
21941,Residential,8,Residential_2246.jpg
12723,SeaLake,4,SeaLake_648.jpg
9543,AnnualCrop,3,AnnualCrop_3.jpg
24899,PermanentCrop,9,PermanentCrop_2296.jpg
453,Forest,0,Forest_1439.jpg
23072,PermanentCrop,9,PermanentCrop_1542.jpg
7497,Highway,2,Highway_598.jpg
21892,Residential,8,Residential_2865.jpg
5892,Highway,2,Highway_958.jpg
10067,AnnualCrop,3,AnnualCrop_1123.jpg
19256,Industrial,7,Industrial_876.jpg
5543,Highway,2,Highway_584.jpg
16251,HerbaceousVegetation,5,HerbaceousVegetation_2893.jpg
15148,HerbaceousVegetation,5,HerbaceousVegetation_97.jpg
11666,SeaLake,4,SeaLake_2704.jpg
16862,HerbaceousVegetation,5,HerbaceousVegetation_2504.jpg
21074,Residential,8,Residential_2754.jpg
15269,HerbaceousVegetation,5,HerbaceousVegetation_2342.jpg
22706,PermanentCrop,9,PermanentCrop_1223.jpg
22136,Residential,8,Residential_2296.jpg
20987,Residential,8,Residential_2771.jpg
20516,Residential,8,Residential_568.jpg
69,Forest,0,Forest_247.jpg
757,Forest,0,Forest_1266.jpg
21000,Residential,8,Residential_1250.jpg
19800,Residential,8,Residential_2462.jpg
16713,HerbaceousVegetation,5,HerbaceousVegetation_397.jpg
6420,Highway,2,Highway_526.jpg
19731,Residential,8,Residential_2932.jpg
3717,River,1,River_145.jpg
21411,Residential,8,Residential_2587.jpg
26817,Pasture,10,Pasture_318.jpg
18958,Industrial,7,Industrial_643.jpg
3835,River,1,River_1807.jpg
22525,PermanentCrop,9,PermanentCrop_926.jpg
18789,Industrial,7,Industrial_2441.jpg
15053,HerbaceousVegetation,5,HerbaceousVegetation_111.jpg
16805,HerbaceousVegetation,5,HerbaceousVegetation_1437.jpg
5514,Highway,2,Highway_2467.jpg
5815,Highway,2,Highway_1187.jpg
20693,Residential,8,Residential_2029.jpg
22473,Residential,8,Residential_1992.jpg
9856,AnnualCrop,3,AnnualCrop_2830.jpg
6497,Highway,2,Highway_2199.jpg
21847,Residential,8,Residential_1809.jpg
19822,Residential,8,Residential_1369.jpg
21048,Residential,8,Residential_2556.jpg
20104,Residential,8,Residential_1597.jpg
12789,SeaLake,4,SeaLake_2224.jpg
15950,HerbaceousVegetation,5,HerbaceousVegetation_2941.jpg
15817,HerbaceousVegetation,5,HerbaceousVegetation_1684.jpg
20010,Residential,8,Residential_1350.jpg
17081,Industrial,7,Industrial_1697.jpg
13378,SeaLake,4,SeaLake_763.jpg
10129,AnnualCrop,3,AnnualCrop_2985.jpg
9882,AnnualCrop,3,AnnualCrop_1691.jpg
8029,AnnualCrop,3,AnnualCrop_2445.jpg
15622,HerbaceousVegetation,5,HerbaceousVegetation_655.jpg
1972,Forest,0,Forest_2827.jpg
15982,HerbaceousVegetation,5,HerbaceousVegetation_848.jpg
24942,PermanentCrop,9,PermanentCrop_2042.jpg
13274,SeaLake,4,SeaLake_2814.jpg
14454,HerbaceousVegetation,5,HerbaceousVegetation_2081.jpg
17114,Industrial,7,Industrial_1330.jpg
15964,HerbaceousVegetation,5,HerbaceousVegetation_2767.jpg
8797,AnnualCrop,3,AnnualCrop_504.jpg
14027,HerbaceousVegetation,5,HerbaceousVegetation_776.jpg
22562,PermanentCrop,9,PermanentCrop_2271.jpg
23837,PermanentCrop,9,PermanentCrop_1459.jpg
26324,Pasture,10,Pasture_780.jpg
22850,PermanentCrop,9,PermanentCrop_698.jpg
1151,Forest,0,Forest_626.jpg
25272,Pasture,10,Pasture_23.jpg
17973,Industrial,7,Industrial_1397.jpg
17989,Industrial,7,Industrial_613.jpg
12493,SeaLake,4,SeaLake_2362.jpg
20058,Residential,8,Residential_1026.jpg
9019,AnnualCrop,3,AnnualCrop_937.jpg
19600,Residential,8,Residential_910.jpg
12062,SeaLake,4,SeaLake_939.jpg
18941,Industrial,7,Industrial_1106.jpg
17644,Industrial,7,Industrial_1352.jpg
16642,HerbaceousVegetation,5,HerbaceousVegetation_584.jpg
7979,Highway,2,Highway_2442.jpg
7022,Highway,2,Highway_1066.jpg
15171,HerbaceousVegetation,5,HerbaceousVegetation_40.jpg
7886,Highway,2,Highway_1348.jpg
16328,HerbaceousVegetation,5,HerbaceousVegetation_1222.jpg
21349,Residential,8,Residential_574.jpg
14128,HerbaceousVegetation,5,HerbaceousVegetation_1766.jpg
13994,SeaLake,4,SeaLake_174.jpg
20469,Residential,8,Residential_2212.jpg
12595,SeaLake,4,SeaLake_1909.jpg
17974,Industrial,7,Industrial_439.jpg
19421,Industrial,7,Industrial_652.jpg
13687,SeaLake,4,SeaLake_1944.jpg
20576,Residential,8,Residential_1861.jpg
18215,Industrial,7,Industrial_2071.jpg
11241,SeaLake,4,SeaLake_1784.jpg
5379,River,1,River_2379.jpg
19028,Industrial,7,Industrial_1932.jpg
20050,Residential,8,Residential_876.jpg
15889,HerbaceousVegetation,5,HerbaceousVegetation_2376.jpg
22133,Residential,8,Residential_659.jpg
9179,AnnualCrop,3,AnnualCrop_1263.jpg
23559,PermanentCrop,9,PermanentCrop_598.jpg
10993,AnnualCrop,3,AnnualCrop_1419.jpg
25510,Pasture,10,Pasture_1852.jpg
13679,SeaLake,4,SeaLake_2450.jpg
26787,Pasture,10,Pasture_696.jpg
5546,Highway,2,Highway_1581.jpg
20072,Residential,8,Residential_82.jpg
24754,PermanentCrop,9,PermanentCrop_444.jpg
7569,Highway,2,Highway_405.jpg
23016,PermanentCrop,9,PermanentCrop_664.jpg
26457,Pasture,10,Pasture_797.jpg
24746,PermanentCrop,9,PermanentCrop_1763.jpg
12095,SeaLake,4,SeaLake_2576.jpg
16105,HerbaceousVegetation,5,HerbaceousVegetation_2201.jpg
20305,Residential,8,Residential_1268.jpg
22164,Residential,8,Residential_467.jpg
14508,HerbaceousVegetation,5,HerbaceousVegetation_765.jpg
650,Forest,0,Forest_1360.jpg
23169,PermanentCrop,9,PermanentCrop_158.jpg
913,Forest,0,Forest_2587.jpg
21727,Residential,8,Residential_2744.jpg
3403,River,1,River_1525.jpg
19699,Residential,8,Residential_127.jpg
18754,Industrial,7,Industrial_1216.jpg
